timeUTC,lat,lon,category,notes
2014-03-22 05:02:29.331,40.750742,-73.98642,visit,duration: 0.3 h
2014-03-22 05:19:00.000,40.751025,-73.985349,timelinePath,2014-03-22 04:00 + 79'
2014-03-22 05:33:00.000,40.750022,-73.985921,timelinePath,2014-03-22 04:00 + 93'
2014-03-22 05:33:27.594,40.750742,-73.98642,visit,duration: 16.81 h
2014-03-22 22:22:00.000,40.750885,-73.986437,timelinePath,2014-03-22 22:00 + 22'
2014-03-22 22:22:08.552,40.750885,-73.986437,activity,start
2014-03-23 02:56:00.000,40.754632,-73.994261,timelinePath,2014-03-23 02:00 + 56'
2014-03-23 02:56:00.000,40.752516,-73.994375,timelinePath,2014-03-23 02:00 + 56'
2014-03-23 02:56:00.000,40.7521,-73.993992,timelinePath,2014-03-23 02:00 + 56'
2014-03-23 03:32:00.000,40.750017,-73.987466,timelinePath,2014-03-23 02:00 + 92'
2014-03-23 03:32:00.000,40.751898,-73.985148,timelinePath,2014-03-23 02:00 + 92'
2014-03-23 03:45:00.000,40.75411,-73.986877,timelinePath,2014-03-23 02:00 + 105'
2014-03-23 03:46:00.000,40.750397,-73.986932,timelinePath,2014-03-23 02:00 + 106'
2014-03-23 03:52:00.000,40.754126,-73.986875,timelinePath,2014-03-23 02:00 + 112'
2014-03-23 04:00:00.000,40.751541,-73.984872,timelinePath,2014-03-23 02:00 + 120'
2014-03-23 04:02:31.486,40.754337,-73.987095,visit,duration: 0.29 h
2014-03-23 04:02:31.486,40.754337,-73.987095,activity,end
2014-03-23 04:03:00.000,40.754085,-73.98672,timelinePath,2014-03-23 04:00 + 3'
2014-03-23 04:03:00.000,40.754085,-73.98672,timelinePath,2014-03-23 04:00 + 3'
2014-03-23 04:20:01.218,40.754337,-73.987095,activity,start
2014-03-23 04:22:00.000,40.751214,-73.985769,timelinePath,2014-03-23 04:00 + 22'
2014-03-23 04:23:00.000,40.753441,-73.986614,timelinePath,2014-03-23 04:00 + 23'
2014-03-23 05:36:52.869,40.750742,-73.98642,visit,duration: 5.61 h
2014-03-23 05:36:52.869,40.750742,-73.98642,activity,end
2014-03-23 05:37:00.000,40.750748,-73.986298,timelinePath,2014-03-23 04:00 + 97'
2014-03-23 05:37:00.000,40.750748,-73.986298,timelinePath,2014-03-23 04:00 + 97'
2014-03-23 06:39:00.000,40.761889,-73.985635,timelinePath,2014-03-23 06:00 + 39'
2014-03-23 06:59:00.000,40.75071,-73.98645,timelinePath,2014-03-23 06:00 + 59'
2014-03-23 11:08:00.000,40.750636,-73.986083,timelinePath,2014-03-23 10:00 + 68'
2014-03-23 12:41:00.000,40.74961,-73.992198,timelinePath,2014-03-23 12:00 + 41'
2014-03-23 12:41:00.000,40.74961,-73.992198,timelinePath,2014-03-23 12:00 + 41'
2014-03-23 13:16:00.000,40.767586,-74.064484,timelinePath,2014-03-23 12:00 + 76'
2014-03-23 13:21:00.000,40.748313,-74.11331,timelinePath,2014-03-23 12:00 + 81'
2014-03-23 13:23:00.000,40.741658,-74.148009,timelinePath,2014-03-23 12:00 + 83'
2014-03-23 13:38:00.000,40.701666,-74.19125,timelinePath,2014-03-23 12:00 + 98'
2014-03-23 13:40:00.000,40.697672,-74.183966,timelinePath,2014-03-23 12:00 + 100'
2014-03-23 13:40:00.000,40.697672,-74.183966,timelinePath,2014-03-23 12:00 + 100'
2014-03-23 14:36:00.000,40.694732,-74.181945,timelinePath,2014-03-23 14:00 + 36'
2014-03-23 15:34:00.000,40.697097,-74.178241,timelinePath,2014-03-23 14:00 + 94'
2014-04-06 22:49:00.000,40.774455,-74.036063,timelinePath,2014-04-06 22:00 + 49'
2014-04-06 22:50:00.000,40.778772,-74.048153,timelinePath,2014-04-06 22:00 + 50'
2014-04-06 22:51:00.000,40.78388,-74.049788,timelinePath,2014-04-06 22:00 + 51'
2014-04-06 22:53:00.000,40.81589,-74.024841,timelinePath,2014-04-06 22:00 + 53'
2014-04-06 22:56:00.000,40.849608,-74.016926,timelinePath,2014-04-06 22:00 + 56'
2014-04-06 22:57:00.000,40.870081,-74.032288,timelinePath,2014-04-06 22:00 + 57'
2014-04-06 22:58:00.000,40.868779,-74.055097,timelinePath,2014-04-06 22:00 + 58'
2014-04-06 23:04:00.000,40.949017,-74.072149,timelinePath,2014-04-06 22:00 + 64'
2014-04-06 23:06:00.000,40.979007,-74.083623,timelinePath,2014-04-06 22:00 + 66'
2014-04-06 23:10:00.000,40.990626,-74.095426,timelinePath,2014-04-06 22:00 + 70'
2014-04-06 23:21:00.000,41.088746,-74.15346,timelinePath,2014-04-06 22:00 + 81'
2014-04-06 23:22:00.000,41.101813,-74.166729,timelinePath,2014-04-06 22:00 + 82'
2014-04-06 23:24:00.000,41.118913,-74.159392,timelinePath,2014-04-06 22:00 + 84'
2014-04-07 01:40:00.000,42.11825,-75.896749,timelinePath,2014-04-07 00:00 + 100'
2014-04-07 01:45:00.000,42.101032,-75.910776,timelinePath,2014-04-07 00:00 + 105'
2014-04-07 02:21:00.000,42.177307,-75.901993,timelinePath,2014-04-07 02:00 + 21'
2014-04-07 02:33:00.000,42.327807,-75.964692,timelinePath,2014-04-07 02:00 + 33'
2014-04-07 02:35:00.000,42.340719,-75.982572,timelinePath,2014-04-07 02:00 + 35'
2014-04-07 02:46:00.000,42.371536,-76.161287,timelinePath,2014-04-07 02:00 + 46'
2014-04-07 02:47:00.000,42.363209,-76.177024,timelinePath,2014-04-07 02:00 + 47'
2014-04-07 03:11:00.000,42.444103,-76.462254,timelinePath,2014-04-07 02:00 + 71'
2014-04-07 03:19:00.000,42.458133,-76.479964,timelinePath,2014-04-07 02:00 + 79'
2014-04-07 03:36:00.000,42.441901,-76.482396,timelinePath,2014-04-07 02:00 + 96'
2014-04-10 20:20:00.000,42.442071,-76.484018,timelinePath,2014-04-10 20:00 + 20'
2014-04-10 20:20:10.152,42.442337,-76.483567,visit,duration: 5.63 h
2014-04-11 20:20:00.000,42.442276,-76.483364,timelinePath,2014-04-11 20:00 + 20'
2014-04-11 21:02:00.000,42.445911,-76.482775,timelinePath,2014-04-11 20:00 + 62'
2014-04-11 21:02:00.000,42.445911,-76.482775,timelinePath,2014-04-11 20:00 + 62'
2014-04-11 21:18:00.000,42.467311,-76.483791,timelinePath,2014-04-11 20:00 + 78'
2014-04-11 21:18:00.000,42.467639,-76.483604,timelinePath,2014-04-11 20:00 + 78'
2014-04-11 21:19:00.000,42.469863,-76.479799,timelinePath,2014-04-11 20:00 + 79'
2014-04-11 23:47:00.000,42.478802,-76.47875,timelinePath,2014-04-11 22:00 + 107'
2014-04-12 00:27:00.000,42.482558,-76.489906,timelinePath,2014-04-12 00:00 + 27'
2014-04-12 13:47:00.000,42.442015,-76.482661,timelinePath,2014-04-12 12:00 + 107'
2014-04-12 14:00:00.000,42.441367,-76.496647,timelinePath,2014-04-12 12:00 + 120'
2014-04-12 14:01:00.000,42.441425,-76.500773,timelinePath,2014-04-12 14:00 + 1'
2014-04-12 14:01:00.000,42.441425,-76.500773,timelinePath,2014-04-12 14:00 + 1'
2014-04-12 14:05:00.000,42.440936,-76.510856,timelinePath,2014-04-12 14:00 + 5'
2014-04-12 14:08:00.000,42.451931,-76.510266,timelinePath,2014-04-12 14:00 + 8'
2014-04-12 14:12:00.000,42.502822,-76.546868,timelinePath,2014-04-12 14:00 + 12'
2014-04-12 14:18:00.000,42.549029,-76.623371,timelinePath,2014-04-12 14:00 + 18'
2014-04-12 14:19:00.000,42.553115,-76.635689,timelinePath,2014-04-12 14:00 + 19'
2014-04-12 14:26:00.000,42.619526,-76.699612,timelinePath,2014-04-12 14:00 + 26'
2014-04-12 14:35:00.000,42.750634,-76.769211,timelinePath,2014-04-12 14:00 + 35'
2014-04-12 14:42:00.000,42.829322,-76.744803,timelinePath,2014-04-12 14:00 + 42'
2014-04-12 14:58:00.000,42.955351,-76.883311,timelinePath,2014-04-12 14:00 + 58'
2014-04-12 14:59:00.000,42.954045,-76.885349,timelinePath,2014-04-12 14:00 + 59'
2014-04-12 15:03:36.973,42.955793,-76.921396,visit,duration: 4.74 h
2014-04-12 15:04:00.000,42.955913,-76.919581,timelinePath,2014-04-12 14:00 + 64'
2014-04-12 15:04:00.000,42.955913,-76.919581,timelinePath,2014-04-12 14:00 + 64'
2014-04-12 16:49:00.000,42.956791,-76.918842,timelinePath,2014-04-12 16:00 + 49'
2014-04-12 16:50:00.000,42.956766,-76.919162,timelinePath,2014-04-12 16:00 + 50'
2014-04-12 19:27:00.000,42.956372,-76.921413,timelinePath,2014-04-12 18:00 + 87'
2014-04-12 19:30:00.000,42.957172,-76.924057,timelinePath,2014-04-12 18:00 + 90'
2014-04-12 19:36:00.000,42.956037,-76.919877,timelinePath,2014-04-12 18:00 + 96'
2014-04-12 19:36:00.000,42.956125,-76.921285,timelinePath,2014-04-12 18:00 + 96'
2014-04-12 20:37:00.000,42.86652,-76.747346,timelinePath,2014-04-12 20:00 + 37'
2014-04-12 20:54:00.000,42.649057,-76.714458,timelinePath,2014-04-12 20:00 + 54'
2014-04-12 21:01:00.000,42.577327,-76.657528,timelinePath,2014-04-12 20:00 + 61'
2014-04-12 21:18:00.000,42.441059,-76.509352,timelinePath,2014-04-12 20:00 + 78'
2014-04-12 21:18:00.000,42.441059,-76.509352,timelinePath,2014-04-12 20:00 + 78'
2014-04-12 21:32:00.000,42.479613,-76.477664,timelinePath,2014-04-12 20:00 + 92'
2014-04-13 03:18:00.000,42.442107,-76.482856,timelinePath,2014-04-13 02:00 + 78'
2014-04-13 03:19:00.000,42.442055,-76.482962,timelinePath,2014-04-13 02:00 + 79'
2014-04-13 03:19:11.318,42.442337,-76.483567,visit,duration: 2.78 h
2014-04-15 02:41:00.000,42.442648,-76.483693,timelinePath,2014-04-15 02:00 + 41'
2014-04-15 02:41:09.239,42.442337,-76.483567,visit,duration: 2.8 h
2014-04-16 23:21:00.000,42.44214,-76.482952,timelinePath,2014-04-16 22:00 + 81'
2014-04-17 02:14:00.000,42.44995,-76.483701,timelinePath,2014-04-17 02:00 + 14'
2014-04-17 02:14:00.000,42.449963,-76.483655,timelinePath,2014-04-17 02:00 + 14'
2014-04-18 04:21:00.000,42.442195,-76.482907,timelinePath,2014-04-18 04:00 + 21'
2014-04-18 18:57:44.103,42.442337,-76.483567,visit,duration: 2.97 h
2014-04-18 18:58:00.000,42.442493,-76.483585,timelinePath,2014-04-18 18:00 + 58'
2014-04-18 19:59:00.000,42.444519,-76.484421,timelinePath,2014-04-18 18:00 + 119'
2014-04-18 21:55:00.000,42.442035,-76.482971,timelinePath,2014-04-18 20:00 + 115'
2014-04-20 07:12:00.000,42.442087,-76.482829,timelinePath,2014-04-20 06:00 + 72'
2014-04-20 07:12:15.038,42.44222,-76.482797,visit,duration: 0.4 h
2014-04-20 14:34:51.344,42.442337,-76.483567,visit,duration: 1.93 h
2014-04-20 14:35:00.000,42.442159,-76.482572,timelinePath,2014-04-20 14:00 + 35'
2014-04-20 15:21:00.000,42.443449,-76.486278,timelinePath,2014-04-20 14:00 + 81'
2014-04-20 15:22:00.000,42.442144,-76.482929,timelinePath,2014-04-20 14:00 + 82'
2014-04-20 15:38:00.000,42.444685,-76.489223,timelinePath,2014-04-20 14:00 + 98'
2014-04-20 15:41:00.000,42.442127,-76.482947,timelinePath,2014-04-20 14:00 + 101'
